movieId,imdbId,tmdbId,imdb_rating,imdb_genre,tmdb_rating,tmdb_genre
7018,100404,11092.0,3.45,Mystery|Thriller,3.4,Thriller|Crime|Mystery
7019,93793,18410.0,3.05,Comedy|Drama|Sci-Fi|Thriller,3.1,Drama|Comedy
7020,102721,14904.0,3.6,Drama|Romance,3.5,Drama|Romance
7022,266308,3176.0,3.8,Adventure|Drama|Sci-Fi|Thriller,3.65,Drama|Thriller|Adventure
7023,107156,9261.0,3.85,Comedy|Drama|Romance,3.6,Comedy|Drama|Romance
7024,73650,5336.0,2.95,Drama|Horror|War,3.2,War|Drama|Horror
7025,102443,23908.0,3.55,Drama|War,3.45,Drama|History|War
7026,94072,14671.0,3.3,Comedy|Romance,3.2,Comedy
7027,90022,11509.0,3.6,Action|Crime|Drama|Romance|Western,3.55,Action|Crime|Drama|Western
7028,100449,10729.0,3.4,Comedy|Crime,3.3,Comedy|Crime
7030,105211,20763.0,3.5,Drama,3.55,Drama
7031,107927,2047.0,2.75,Crime|Drama|Thriller,2.75,Action|Crime|Drama|Thriller
7032,100485,14249.0,3.1,Action|Crime|Drama|Romance|Thriller,3.2,Romance|Thriller
7033,93936,10021.0,3.25,Comedy|Romance,3.15,Comedy
7034,150662,11634.0,3.75,Comedy|Drama|Romance,3.6,Comedy|Romance|Drama
7036,90142,11824.0,3.05,Comedy|Fantasy,3.05,Comedy|Fantasy|Romance
7037,103030,8222.0,3.55,Comedy|Drama|Romance,3.6,Comedy|Drama|Romance
7038,210358,20067.0,3.25,Drama|Romance,3.05,Drama|Romance
7040,90180,9846.0,3.65,Action|Crime|Drama|Thriller,3.55,Crime|Thriller|Action
7041,111477,23719.0,3.0,Adventure|Comedy|Crime|Romance,2.85,Action|Comedy
7044,100935,483.0,3.6,Comedy|Crime|Drama|Thriller,3.55,Comedy|Crime|Thriller
7045,100944,10166.0,3.4,Adventure|Comedy|Family|Fantasy|Horror|Mystery,3.3,Adventure|Fantasy|Horror|Family
7046,94332,6069.0,3.25,Comedy|Fantasy|Horror,3.2,Comedy|Fantasy|Horror|Drama
7047,90350,11018.0,3.45,Action|Crime|Drama|Thriller,3.4,Action|Crime|Drama|Thriller
7048,119807,11676.0,3.35,Action|Adventure|Comedy|Crime,3.25,Action|Adventure|Comedy
7049,24025,28293.0,3.3,Comedy|Musical|Romance,3.4,Comedy|Music|Romance
7050,27630,28292.0,3.6,Comedy|Musical|Romance,3.65,Comedy|Music|Romance
7051,59903,3681.0,3.1,Comedy,3.05,Comedy|Romance
7052,27948,43875.0,3.15,Biography|Drama|History|Romance,3.4,Drama|History
7053,26942,31798.0,3.55,Comedy|Musical|Romance,3.6,Comedy|Music|Romance
7054,41594,43436.0,3.65,Drama|Family|Romance,3.8,Family|Romance
7055,28333,20325.0,3.8,Comedy|Musical|Romance,3.5,Comedy|Music|Romance|Drama
7056,22286,17687.0,3.85,Crime|Drama,3.65,Drama|Crime
7057,26714,19075.0,3.45,Comedy|Fantasy|Romance,3.3,Fantasy|Comedy|Science Fiction|Romance
7058,39566,41465.0,3.6,Comedy,3.05,Comedy|Family
7059,37120,17641.0,3.65,Drama|Family|Sport,3.6,Drama|Family
7060,70239,12545.0,3.7,Drama|History|Musical,3.55,Drama|History|Music
7061,31210,27972.0,3.75,Drama|Romance,3.6,Drama|Romance
7062,55798,898.0,3.9,Biography|Crime|Drama,3.7,Drama
7063,68182,2000.0,4.0,Action|Adventure|Biography|Drama|History,3.8,Adventure|Drama|History
7064,38348,648.0,3.95,Drama|Fantasy|Romance,3.8,Drama|Fantasy|Romance
7065,4972,618.0,3.2,Drama|History|War,3.15,Drama|History|War
7067,59229,19120.0,3.8,Comedy|Drama|Fantasy,3.75,Comedy|Drama|Fantasy
7069,67372,11316.0,3.7,Biography|Drama|History,3.45,War|Drama
7070,40724,3089.0,3.9,Action|Adventure|Romance|Western,3.7,Western|Action
7071,72417,29845.0,4.1,Drama|Romance,4.0,Drama
7072,31971,995.0,3.95,Adventure|Drama|Western,3.9,Adventure|Western
7073,58586,1594.0,3.75,Comedy|Mystery,3.7,Comedy|Crime|Mystery
7074,15163,32318.0,3.85,Action|Comedy|Romance,3.75,Action|Comedy
7075,49096,11839.0,3.95,Adventure|Comedy|Family|Musical,3.7,Music|Action|Adventure|Comedy|Family
7076,62765,916.0,3.7,Action|Crime|Thriller,3.6,Action|Crime|Drama|Thriller
7078,30287,1976.0,3.75,Drama|Romance,3.65,Drama|Romance
7079,31455,31685.0,3.9,Drama|Romance,3.75,Drama|Romance|Horror
7080,24034,3062.0,3.7,Comedy|Musical|Romance,3.5,Music|Comedy|Romance
7082,56575,12708.0,3.35,Comedy|Romance,3.35,Comedy|Romance
7083,90110,42045.0,3.55,Biography|Drama|Music|Musical,3.4,Drama|Music|Romance
7084,69097,11610.0,3.8,Comedy|Romance,3.8,Comedy|Drama|Romance
7085,58571,4939.0,3.5,Comedy|Drama|Romance,3.45,Comedy|Romance
7086,30637,25016.0,3.9,Comedy|Drama|Romance,3.55,Drama|Comedy
7087,87892,15927.0,3.65,Adventure|Drama|History,3.45,Drama|Adventure|History
7088,53146,40423.0,3.75,Drama|Fantasy|Music|Romance,3.7,Drama|Fantasy|Music|Romance
7089,71129,7857.0,3.95,Comedy|Drama,4.0,Comedy|Drama
7090,299977,79.0,3.95,Action|Adventure|History,3.75,Drama|Adventure|Action|History
7091,23027,13912.0,3.8,Comedy|Musical|Romance|Sport,3.5,Comedy|Romance
7092,26071,70881.0,3.5,Drama|Romance,3.6,Drama|Romance
7093,71524,987.0,3.65,Comedy|Drama|Romance,3.65,Romance|Drama|Comedy
7096,307385,30140.0,3.95,Documentary,3.75,Documentary
7099,87544,81.0,4.05,Animation|Adventure|Fantasy|Sci-Fi,3.95,Adventure|Animation|Fantasy
7101,101745,11821.0,3.1,Comedy|Drama|Romance,3.1,Comedy|Romance
7102,92925,10023.0,3.0,Comedy|Crime,3.0,Action|Comedy|Crime
7103,100087,51036.0,2.75,Comedy,2.8,Comedy
7104,78723,11519.0,2.9,Action|Comedy|War,2.9,Comedy
7107,77578,15659.0,3.4,Comedy|Mystery|Thriller,3.15,Comedy|Mystery|Thriller
7108,108656,18857.0,3.4,Action|Crime|Drama,3.4,Action
7109,114086,33517.0,3.25,Drama|Romance,3.35,Drama|Romance
7114,59043,42740.0,3.8,Drama|Thriller,3.75,Mystery|Drama|Thriller
7115,73582,20126.0,3.8,Horror|Mystery|Thriller,3.95,Horror|Mystery|Thriller
7116,46911,827.0,4.0,Crime|Drama|Horror|Mystery|Thriller,3.95,Drama|Horror|Thriller
7117,107387,11811.0,2.4,Comedy|Fantasy|Horror,2.6,Comedy|Horror|Thriller
7118,93207,20043.0,3.65,Animation|Drama|Sci-Fi,3.55,Animation|Science Fiction
7121,41090,25431.0,3.75,Comedy|Drama|Romance,3.6,Comedy|Drama|Romance
7122,60908,17685.0,3.75,Drama|Comedy|War,3.7,Comedy|Drama|War
7123,102511,2742.0,3.55,Drama,3.5,Crime|Drama
7124,214730,22010.0,3.6,Documentary|History,3.35,Documentary
7125,156096,51145.0,3.75,Drama,3.25,Drama
7127,102818,48129.0,3.1,Action|Drama|Thriller,2.95,Action|Thriller|Drama
7131,53320,18904.0,3.45,Drama|Romance,3.4,Drama|Romance
7132,26778,37719.0,3.95,Comedy|Music|Musical,3.8,Comedy
7134,87280,9063.0,3.4,Crime|Drama|Thriller,3.35,Crime|Drama|Science Fiction|Thriller|Mystery
7137,318374,10744.0,3.5,Drama|Romance,3.4,Drama|Romance
7139,298845,10511.0,3.85,Drama,3.65,Drama|Family
7141,342804,22289.0,4.15,Documentary,4.0,Documentary
7142,322589,10028.0,2.65,Drama|Music|Romance,3.1,Romance|Music|Family
7143,325710,616.0,3.85,Action|Drama|War,3.75,Drama|Action|War|History
7147,319061,587.0,4.0,Adventure|Drama|Fantasy|Romance,3.9,Adventure|Fantasy|Drama
7149,337741,6964.0,3.35,Comedy|Drama|Romance,3.3,Drama|Comedy|Romance
7150,338466,1792.0,2.85,Comedy,2.65,Comedy
7151,335119,3635.0,3.45,Biography|Drama|Romance,3.3,Drama|Romance
7153,167260,122.0,4.45,Adventure|Drama|Fantasy,4.2,Adventure|Fantasy|Action
7154,304415,11820.0,3.25,Drama,3.45,Drama|Romance
7155,337909,8696.0,3.45,Comedy|Drama,3.35,Drama|Comedy
7156,317910,12698.0,4.05,Documentary|Biography|History|War,3.95,War|Documentary|History
7158,315983,11093.0,3.75,Crime|Drama,3.55,Drama
7160,340855,504.0,3.65,Biography|Crime|Drama|Thriller,3.6,Crime|Drama
7161,349205,11007.0,2.95,Comedy|Family,3.1,Comedy|Family
7162,159365,2289.0,3.6,Adventure|Drama|History|Romance|War,3.45,Adventure|Drama|History|Romance
7163,338337,9620.0,3.15,Action|Mystery|Sci-Fi|Thriller,3.05,Action|Adventure|Mystery|Science Fiction|Thriller
7164,316396,10601.0,3.4,Adventure|Family|Fantasy|Romance,3.55,Adventure|Fantasy|Family
7165,335013,52036.0,3.15,Drama|Music|Romance,2.7,Drama|Music
7167,304229,13433.0,3.35,Drama|Romance,3.2,Drama|Romance
7169,360139,14844.0,3.05,Comedy|Romance,3.1,Comedy|Romance
7171,364930,37088.0,3.55,Documentary|Crime,3.55,Documentary
7173,343135,5966.0,3.0,Comedy|Romance,2.95,Comedy|Romance
7175,329691,10718.0,2.05,Action|Comedy|Crime,2.35,Action
7176,371280,40427.0,3.75,Crime|Drama|Thriller,3.45,Drama
7177,368913,14757.0,3.65,Drama,3.45,Drama
7178,71577,11034.0,3.2,Drama|Romance,3.15,Drama|Romance
7179,104181,25095.0,3.4,Drama|History|Romance,3.3,Drama|Romance
7181,59712,30080.0,3.55,Drama|Romance|War,3.3,Drama|War|Romance
7184,61089,65012.0,3.55,Drama|Romance,3.3,Drama|Romance
7190,65911,131313.0,3.15,Drama,3.4,
7191,103827,34151.0,2.8,Comedy,2.75,Comedy
7192,107750,15797.0,3.3,Action|Drama,3.4,Action
7193,98987,9548.0,3.25,Action|Adventure|Comedy|Crime|Music|Mystery,3.15,Action|Comedy|Thriller|Crime|Mystery
7202,222812,11429.0,2.95,Comedy|Horror|Sci-Fi,2.8,Comedy|Horror|Science Fiction
7205,73906,14815.0,3.45,Action|Adventure|Drama,3.5,Action|Adventure|Drama|History
7206,50706,427.0,3.9,Comedy,3.7,Comedy
7208,33553,3022.0,3.4,Drama|Horror|Sci-Fi|Thriller,3.2,Drama|Horror|Science Fiction
7209,46487,778.0,3.75,Comedy,3.5,Comedy
7211,43915,23152.0,3.7,Comedy|Drama|Romance,3.5,Comedy|Drama|Romance
7212,41498,23567.0,3.5,Comedy|Romance|War,3.55,Comedy|Romance|War
7215,37382,22584.0,3.95,Adventure|Comedy|Film-Noir|Romance|Thriller|War,3.75,War|Drama
7216,33717,27725.0,3.75,Action|Adventure|Crime|Drama|Film-Noir|Thriller,3.5,Adventure|Drama|Thriller|Crime
7217,39302,16227.0,3.8,Film-Noir|Thriller,3.65,Crime|Drama|Romance|Thriller
7218,36244,980.0,4.0,Drama|Western,4.0,Drama|Western
7219,33149,16933.0,3.65,Crime|Drama|Film-Noir|Thriller,3.4,Crime|Drama|Thriller
7222,28346,37833.0,1.9,Crime|Drama,2.1,Drama|Thriller
7223,42369,18995.0,3.65,Drama|Film-Noir|Mystery|Thriller,3.5,Crime|Drama|Mystery
7225,76578,5205.0,3.7,Documentary|Sport,3.55,Documentary
7228,104009,14239.0,2.45,Animation|Comedy|Fantasy,2.55,Animation|Comedy|Fantasy
7234,47528,405.0,4.0,Drama,4.0,Drama
7235,296042,9696.0,3.5,Action|Comedy|Crime|Drama|Horror|Thriller,3.55,Action|Crime|Horror
7236,72730,4917.0,3.25,Comedy|Drama|Sci-Fi|Thriller,3.2,Drama|Science Fiction|Comedy
7238,52080,5055.0,3.9,Drama|Romance|War,3.85,War|Drama
7243,6864,3059.0,3.9,Drama|History,3.75,Drama|History
7245,54393,28586.0,2.3,Horror|Thriller,2.45,Horror
7247,62803,11708.0,3.45,Adventure|Family|Fantasy|Musical,3.4,Music|Adventure|Fantasy|Comedy|Family
7248,290879,27329.0,3.25,Action|Adventure|Drama|History|War,2.9,Drama|History|War
7251,105810,17736.0,3.35,Crime|Drama|Thriller,3.0,Drama
7254,289879,1954.0,3.8,Drama|Sci-Fi|Thriller,3.75,Science Fiction|Thriller
7255,335559,13476.0,2.8,Comedy|Romance,2.85,Comedy|Romance
7256,379557,11194.0,4.0,Documentary|Adventure|Drama|Sport,3.85,Documentary|Action|Adventure
7257,315824,12634.0,2.45,Comedy|Crime,2.5,Comedy|Crime
7258,314498,13505.0,2.85,Comedy|Crime,2.85,Comedy|Crime
7259,365957,14114.0,1.9,Drama|Music,2.7,Drama|Music
7260,345551,15708.0,3.5,Comedy|Drama|Romance,3.5,Drama|Comedy|Romance
7261,337579,21301.0,2.85,Comedy|Drama,2.9,Comedy|Drama
7262,337917,20483.0,2.6,Adventure|Comedy|Crime|Family|Mystery,2.7,Family|Action|Adventure
7263,349825,14292.0,3.75,Biography|Drama|History|Sport,3.55,Drama|History
7264,234940,44539.0,3.25,Comedy|Romance,3.35,Drama
7265,309987,1278.0,3.6,Drama|Romance,3.6,Drama|Romance
7266,307109,18841.0,3.5,Comedy|Horror|Sci-Fi,3.3,Comedy|Horror|Science Fiction
7282,245943,76176.0,0.75,Action|Adventure|Comedy,0.8,Horror|Comedy
7285,328538,11023.0,3.4,Drama,3.25,Drama
7292,86955,11221.0,1.9,Comedy|War,2.1,Action|Comedy
7293,343660,1824.0,3.4,Comedy|Drama|Romance,3.4,Comedy|Romance
7294,361925,16784.0,2.6,Comedy|Romance,2.55,Comedy
7297,323872,11083.0,3.65,Comedy|Drama,3.6,Drama|Comedy
7299,329388,337.0,3.65,Comedy|Drama,3.55,Drama
7301,42619,43376.0,4.0,Drama,3.85,Drama|Mystery
7302,15400,28963.0,3.9,Adventure|Family|Fantasy|Romance,3.7,Romance|Adventure|Fantasy
7303,52738,2576.0,3.7,Biography|Drama|Family|History|War,3.6,Drama|History
7304,74121,22561.0,3.75,Animation|Comedy|Fantasy|Music|Romance,3.6,Fantasy|Animation|Drama|Comedy|Science Fiction
7305,90738,19345.0,3.15,Crime|Drama|Thriller,3.1,Mystery|Thriller
7306,221344,14430.0,4.0,Comedy|Crime|Mystery,3.95,Comedy|Crime|Drama
7307,89153,12775.0,3.35,Adventure|Drama,3.3,Adventure|Drama
7308,89421,9838.0,2.65,Action|Adventure|Comedy|Romance,2.65,Action|Adventure|Comedy
7310,91828,2099.0,2.8,Action|Crime|Thriller,2.85,Action|Crime|Thriller
7311,31385,42852.0,3.95,Drama|Romance,3.85,Drama|Romance
7312,60420,40454.0,3.6,Drama|Family,2.9,Drama|Family
7315,312329,8842.0,2.65,Biography|Drama|Romance|Sport,2.45,Romance|Drama
7316,361467,11132.0,2.3,Comedy|Family|Music|Romance,2.7,Comedy
7317,356150,9352.0,3.3,Comedy,3.25,Comedy
7318,335345,615.0,3.55,Drama,3.55,Drama
7319,331953,11217.0,2.85,Comedy|Horror|Mystery|Thriller,2.55,Comedy|Horror
7320,338096,10677.0,3.0,Drama|Music|Romance,3.1,Drama|Romance
7321,315297,13572.0,2.65,Crime|Drama|Mystery|Thriller,2.7,Action|Adventure|Crime|Drama|Thriller
7323,301357,338.0,3.85,Comedy|Drama|Romance,3.75,Comedy|Drama
7324,317648,2023.0,3.35,Action|Adventure|Biography|Drama|Sport|Western,3.3,Western|Adventure|Action
7325,335438,9384.0,3.05,Comedy|Crime,2.9,Comedy|Crime
7326,258816,25935.0,3.25,Crime|Drama|Mystery,3.2,Crime|Drama|Mystery
7327,60827,797.0,4.05,Drama|Thriller,4.15,Drama
7328,64793,42602.0,3.85,Drama,3.75,Drama
7333,35753,29084.0,3.95,Crime|Drama|Mystery|Thriller,3.7,Drama|Thriller|Crime|Mystery
7335,46187,25955.0,3.85,Crime|Film-Noir|Thriller,3.75,Drama|Thriller|Crime
7336,64118,41876.0,3.8,Drama|War,3.6,Drama
7340,89393,24548.0,3.25,Comedy|Romance,3.2,Comedy|Romance
7344,56704,42989.0,3.4,Comedy|Crime,3.4,Crime|Comedy
7345,358349,17047.0,2.25,Action|Adventure|Comedy|Family|Romance|Sci-Fi,2.6,Comedy|Action|Adventure|Family
7346,265208,10591.0,3.35,Comedy|Drama|Romance,3.2,Comedy|Romance
7347,363988,1586.0,3.3,Drama|Mystery|Thriller,3.25,Mystery|Thriller
7348,360009,11169.0,3.25,Action|Crime|Drama|Mystery|Thriller,3.1,Mystery|Action|Drama|Thriller|Crime
7349,317842,49689.0,3.7,Drama,3.4,Drama
7352,329767,156.0,3.4,Comedy|Drama|Romance,3.2,Comedy|Drama|Romance
7354,107473,10433.0,3.1,Comedy|Crime|Drama|Romance,2.9,Comedy|Crime|Romance|Drama
7357,50839,43236.0,3.6,Drama|Romance,3.35,Drama|Romance
7360,363547,924.0,3.65,Action|Horror,3.45,Fantasy|Horror|Action|Drama
7361,338013,38.0,4.15,Drama|Romance|Sci-Fi,4.05,Science Fiction|Drama|Romance
7362,364045,11081.0,3.1,Crime|Mystery|Thriller,3.15,Action|Crime|Mystery|Thriller|Drama
7364,332658,16941.0,3.4,Comedy|Crime|Drama|Romance,3.15,Comedy|Crime|Drama
7366,300051,9541.0,3.1,Comedy|Drama|Romance,3.0,Comedy|Romance
7367,335245,5516.0,3.1,Comedy|Crime|Thriller,3.05,Comedy|Crime|Thriller
7368,354766,20304.0,2.85,Action|Crime|Drama|Thriller,2.95,Action|Crime|Drama|Thriller
7369,331632,11024.0,2.5,Adventure|Comedy|Family|Fantasy|Horror|Mystery|Sci-Fi,2.85,Mystery|Fantasy|Adventure|Comedy
7371,276919,553.0,4.0,Crime|Drama,3.9,Crime|Drama|Thriller
7372,277941,10544.0,3.25,Action|Adventure|Biography|Crime|History|Romance|Western,3.05,Action|Adventure|Drama|History
7373,167190,1487.0,3.4,Action|Fantasy|Horror|Sci-Fi,3.3,Fantasy|Action
7375,337697,11137.0,2.95,Comedy|Family|Romance,3.05,Comedy|Romance
7376,351977,11358.0,3.15,Action|Crime,3.0,Adventure|Drama|Action|Thriller
7377,301976,13573.0,3.55,Drama,3.35,Crime|Drama
7379,318974,10733.0,3.0,Drama|History|War|Western,2.95,Western|History|War
7380,327679,14442.0,3.15,Comedy|Family|Fantasy|Romance,3.1,Family|Fantasy|Comedy
7381,327247,2122.0,2.75,Comedy|Crime|Thriller,2.8,Comedy|Thriller|Crime
7382,326977,25300.0,3.7,Crime|Drama|Mystery|Thriller,3.6,Mystery|Drama|Thriller|Crime
7386,49833,6844.0,3.9,Adventure|Drama,3.8,Drama|History
7387,77402,923.0,3.95,Horror|Thriller,3.75,Horror
7390,307351,28026.0,3.1,Drama|Music,2.6,Drama|Music
7394,59797,10338.0,3.5,Adventure|Comedy|Family,3.45,Comedy
7395,42327,33839.0,3.5,Comedy|Drama|Family,3.2,Comedy|Family
7396,70644,133919.0,4.2,Drama,4.15,Drama|Romance
7411,93582,4365.0,2.0,Comedy|Fantasy|Horror|Sci-Fi,2.05,Comedy|Horror|Science Fiction
7414,79219,65066.0,3.55,Comedy|Crime|Drama,3.45,Action|Comedy
7419,88680,10843.0,3.85,Comedy|Crime|Drama|Thriller,3.75,Comedy|Thriller|Drama
7438,378194,393.0,4.0,Action|Crime|Thriller,3.9,Action|Crime|Thriller
7439,330793,7220.0,3.2,Action|Crime|Drama|Thriller,3.1,Action|Crime|Drama
7440,380615,33823.0,3.65,Documentary|War,3.85,Documentary
7443,308488,126117.0,3.25,Documentary,2.0,
7444,337563,10096.0,3.05,Comedy|Fantasy|Romance,3.3,Comedy|Fantasy|Romance
7445,328107,9509.0,3.85,Action|Crime|Drama|Thriller,3.7,Action|Drama|Thriller
7448,326856,10710.0,2.4,Comedy,2.4,Comedy
7449,335121,11058.0,2.4,Action|Drama|Fantasy|Horror|Sci-Fi|Thriller,2.45,Drama|Horror|Science Fiction|Thriller
7450,323033,11141.0,2.95,Comedy|Romance,2.85,Action|Comedy|Romance|Thriller
7451,377092,10625.0,3.5,Comedy,3.55,Comedy
7454,338526,7131.0,3.05,Action|Adventure|Fantasy,3.05,Horror|Adventure|Action
7455,339419,26899.0,3.55,Crime|Drama|Romance,3.5,Drama|Comedy
7457,349169,16428.0,2.85,Comedy|Romance,2.95,Comedy|Romance
7458,332452,652.0,3.6,Drama|History,3.5,Adventure|History
7459,293007,8440.0,3.8,Drama|Crime,3.75,Drama
7460,379217,883.0,3.55,Comedy|Drama|Music,3.55,Comedy|Drama
7477,160184,10375.0,2.65,Crime|Horror|Mystery|Thriller,2.8,Action|Thriller|Horror
7479,36515,68440.0,3.65,Drama,3.5,Drama|Thriller
7481,89092,11864.0,3.45,Action|Adventure|Drama|Sci-Fi,3.4,Drama|Science Fiction
7482,70034,9461.0,3.85,Action|Crime|Drama|Thriller,3.7,Action
7486,118845,18329.0,3.9,Drama|Romance,3.85,Drama|Romance
7487,99762,17993.0,3.15,Biography|Drama,3.2,Romance
7492,77914,26517.0,3.55,Drama|Horror,3.45,Horror
7493,51077,28285.0,3.6,Drama|Mystery,3.65,Drama|Mystery
7541,214388,10035.0,2.9,Comedy|Romance,2.9,Comedy|Drama|Romance
7560,58083,502.0,4.0,Drama|Thriller,3.95,Drama|Thriller|War
7561,98061,41965.0,3.35,Drama|Fantasy,3.55,Drama|Fantasy|Horror
7562,118996,10347.0,3.3,Action|Crime|Thriller,3.35,Action|Crime
7564,58279,30959.0,4.0,Drama|Fantasy|Horror,3.9,Drama|Fantasy|Horror
7566,88650,20561.0,4.1,Documentary|Biography,3.9,Documentary
7569,62512,667.0,3.45,Action|Adventure|Thriller,3.3,Action|Thriller|Adventure
7570,86034,700.0,3.3,Action|Adventure|Thriller,3.15,Adventure|Action|Thriller
7572,243664,26976.0,4.0,Drama,3.7,Drama|TV Movie
7573,86006,36670.0,3.1,Action|Adventure|Thriller,3.05,Adventure|Action|Thriller
7579,32943,43818.0,3.7,Drama|Romance,3.5,Drama|Romance
7581,41386,24650.0,3.55,Drama|Romance,3.5,Drama
7584,35567,20640.0,3.6,Comedy|Drama|Romance|Sport,3.5,Comedy|Romance
7587,62229,5511.0,4.05,Crime|Drama|Mystery|Thriller,3.95,Crime|Thriller
7614,48445,13936.0,3.5,Comedy|Drama|Musical|Romance|Western,3.3,Western|Music|Romance
7615,89015,294.0,3.5,Drama|Romance,3.7,Drama|Romance
7616,86984,11507.0,3.4,Crime|Drama|Mystery|Thriller,3.35,Crime|Mystery|Thriller
7618,103939,10435.0,3.8,Biography|Comedy|Drama,3.75,Drama
7619,56241,1162.0,4.05,Biography|Drama,3.85,Drama
7620,102467,34328.0,3.7,Comedy|Drama,2.6,Comedy|Drama
7624,105327,14684.0,3.45,Drama,3.2,Drama
7636,105217,13937.0,3.05,Crime|Drama|Horror|Thriller,2.95,Drama|Horror|Thriller|Crime
7646,259153,14980.0,3.4,Horror|Mystery|Thriller,,
7647,105017,26670.0,3.75,Comedy,3.6,Comedy
7649,120711,10940.0,3.85,Action|Adventure|Drama|Sci-Fi,3.7,Action|Drama|Science Fiction|Adventure
7650,63285,31965.0,3.4,Biography|Drama|Horror,3.25,Drama|History|Horror
7657,275773,5842.0,3.2,Action|Comedy|Drama|Fantasy|Horror|Romance|Thriller,3.2,Action|Horror|Fantasy
7669,112130,164721.0,4.45,Drama|Romance,,
7698,78966,988.0,3.7,Drama|Thriller,3.6,Thriller|Drama
7700,46268,204.0,4.05,Adventure|Drama|Thriller,4.05,Drama|Thriller|Adventure
7701,100050,9356.0,2.35,Comedy|Family|Romance,2.6,Romance|Comedy
7702,37536,32430.0,3.65,Drama,3.6,Drama|Family
7704,90927,16113.0,2.8,Action|Adventure|Drama|Thriller|War,2.85,Action|Thriller|Adventure
7705,45012,33575.0,3.5,Comedy|Romance|Sport,3.1,Comedy|Drama|Romance
7706,20640,13913.0,3.8,Comedy|Musical,3.65,Comedy|Music
7707,102011,17956.0,2.8,Comedy|Drama|Romance,2.75,Comedy|Drama|Romance
7708,61391,18209.0,3.45,Comedy|Fantasy|Romance,3.2,Comedy|Fantasy|Romance
7713,34587,25508.0,3.65,Fantasy|Horror|Thriller,3.5,Horror
7714,61439,18978.0,3.3,Adventure|Fantasy|Musical|Romance,3.2,Adventure|Music|Romance
7716,87635,27171.0,3.15,Comedy|Romance,3.25,Comedy|Romance
7720,73012,12310.0,3.5,Adventure|History,3.25,Action|Adventure|Comedy|Drama
7727,87951,37296.0,2.75,Comedy,2.85,Comedy
7728,38854,25736.0,3.75,Crime|Drama|Film-Noir|Mystery|Romance|Thriller,3.65,Crime|Drama|Thriller
7730,107529,25389.0,3.4,Comedy|Drama,3.35,Comedy|Drama
7742,94713,52794.0,3.45,Comedy|Drama|Horror,3.5,Horror|Drama|Comedy
7743,89114,9872.0,3.3,Adventure|Comedy|Family|Romance|Sci-Fi,3.2,Family|Science Fiction
7745,107617,19552.0,3.65,Drama|Music|Romance,3.65,Drama|Romance
7748,59592,2786.0,3.8,Crime|Drama|Romance,3.85,Drama|Thriller
7749,62480,8075.0,3.6,Adventure|Comedy|Drama,3.6,Drama|Comedy|Adventure
7753,207805,26133.0,3.75,Biography|Drama,3.6,Drama
7756,29850,10235.0,3.8,Action|Biography|Drama|History|War,3.6,Drama|History|War
7757,57197,11533.0,3.65,Action|Adventure|Family|Fantasy,3.55,Adventure|Family|Fantasy
7762,80297,140207.0,4.25,Drama|Thriller,,
7766,50613,3777.0,4.05,Drama|History,4.0,Drama|History
7767,346336,11659.0,4.25,Drama|Romance,4.2,Drama|Romance
7772,39066,44098.0,3.3,Drama|Film-Noir|Thriller,2.95,Drama|Thriller|Mystery|Romance
7773,288439,16876.0,3.9,Crime|Drama|Thriller,3.6,Drama|Thriller
7781,96321,77780.0,2.6,Comedy|Drama,2.9,Drama|Comedy
7782,108171,9545.0,3.05,Action|Thriller|War,3.0,Action|Drama|Thriller
7786,187859,28030.0,3.95,Documentary,3.35,Documentary|Music
7789,328802,1926.0,3.45,Drama,3.3,Drama
7792,71970,17365.0,3.55,Drama|Thriller,3.45,Crime|Drama|Thriller
7802,80120,11474.0,3.8,Action|Crime|Thriller,3.8,Action|Thriller
7810,146455,10916.0,3.6,Action|Adventure|Drama|Sci-Fi,3.55,Action|Drama|Science Fiction|Adventure
7811,146247,10921.0,3.35,Action|Adventure|Drama|Sci-Fi,3.2,Action|Drama|Science Fiction|Adventure
7812,121804,10941.0,3.5,Action|Adventure|Drama|Sci-Fi,3.35,Action|Drama|Science Fiction|Adventure
7815,92117,24798.0,3.6,Musical|Comedy,3.45,Comedy
7820,53976,11656.0,4.05,Drama,4.0,Crime|Drama
7822,46085,25009.0,3.35,Adventure|Drama|Romance,3.3,Adventure|Drama|Romance
7826,39808,40092.0,3.5,Comedy|Fantasy|Romance,3.6,Comedy|Fantasy|Romance
7831,31047,14589.0,3.75,Comedy|Crime|Mystery|Romance,3.75,Comedy|Drama
7832,37365,14594.0,3.7,Comedy|Crime|Mystery|Romance,3.55,Comedy|Mystery|Thriller
7833,34172,14590.0,3.65,Comedy|Crime|Mystery,3.55,Comedy|Mystery|Romance|Thriller
7834,27260,14588.0,3.85,Comedy|Crime|Mystery,3.8,Comedy|Mystery|Crime
7835,39853,14595.0,3.55,Comedy|Crime|Musical|Mystery,3.5,Comedy|Crime|Drama|Mystery|Thriller
7839,33852,20644.0,3.75,Comedy|Romance,3.8,Comedy|Romance
7840,31398,24965.0,3.7,Adventure|Comedy|War,3.45,Adventure|War|Comedy
7841,287839,192936.0,3.75,Adventure|Drama|Fantasy|Sci-Fi,,
7842,142032,876.0,3.55,Adventure|Drama|Fantasy|Sci-Fi,,
